id,id_conversacion,creado_en,fecha,hora,huso_horario,id_usuario,nombre_usuario,nombre,lugar,tweet,etiquetas,respuestas,menciones,urls,fotos,cantidad_respuestas,cantidad_retweets,cantidad_likes,ubucacion,hashtags,enlaces,retweet,url_gif,muestra_gif,url_video,muestra_video,estado_es_cita,id_cita,url_cita,es_respuesta_a,tiene_tweet_padre
1177273145960685600,1177273145960685600,1569518765000,2019-09-26,14:26:05,Argentina Standard Time,870664135943630800,rladiesmvd,R-Ladies Montevideo,NA,Y empiezan a presentar las #rladies de Uruguay en #latinr2019 🤩  https://twitter.com/latinr_conf/status/1177272886211555328 …,[],"[{'id': 870664135943630853, 'id_str': '870664135943630853', 'screen_name': 'RLadiesMVD'}]",[],['https://twitter.com/latinr_conf/status/1177272886211555328'],[],0,2,12,NA,"['#rladies', '#latinr2019']",https://twitter.com/RLadiesMVD/status/1177273145960685568,NA,NA,NA,NA,NA,1,1177272886211555300,https://twitter.com/LatinR_Conf/status/1177272886211555328,0,0
1177272760579633200,1177268431583944700,1569518673000,2019-09-26,14:24:33,Argentina Standard Time,56458354,d_olivaw,Elio Campitelli,NA,Usando #rstats  para saber en qué se parecen el beisbol y el desayuno. #latinr2019  pic.twitter.com/PmunhA96Tp,[],"[{'id': 56458354, 'id_str': '56458354', 'screen_name': 'd_olivaw'}]",[],[],['https://pbs.twimg.com/media/EFaDVGLXkAAlw_l.jpg'],1,1,0,NA,"['#rstats', '#latinr2019']",https://twitter.com/d_olivaw/status/1177272760579633159,NA,NA,NA,NA,NA,0,0,NA,1,1
1177272202561040400,1177272202561040400,1569518540000,2019-09-26,14:22:20,Argentina Standard Time,159846289,pacocuak,Natalia da Silva,NA,Si te interesa ser sede de @LatinR_Conf en futuras ediciones buscá a @rivaquiroga @_lacion_ @cantoflor_87 @yabellini en @LatinR_Conf. Si no estás en #LatinR2019 mandá un DM y seguimos charlando.  https://twitter.com/LatinR_Conf/status/1177241350405795840 …,[],"[{'id': 159846289, 'id_str': '159846289', 'screen_name': 'pacocuak'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 166030592, 'id_str': '166030592', 'screen_name': 'rivaquiroga'}, {'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}, {'id': 2726856502, 'id_str': '2726856502', 'screen_name': 'cantoflor_87'}, {'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}]","['latinr_conf', 'rivaquiroga', '_lacion_', 'cantoflor_87', 'yabellini', 'latinr_conf']",['https://twitter.com/LatinR_Conf/status/1177241350405795840'],[],1,6,8,NA,['#latinr2019'],https://twitter.com/pacocuak/status/1177272202561040384,NA,NA,NA,NA,NA,1,1177241350405795800,https://twitter.com/LatinR_Conf/status/1177241350405795840,0,0
1177271896217477e3,1177271896217477e3,1569518467000,2019-09-26,14:21:07,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"Ahora en el Auditorio 2 @IAgloni y  @veritoctoc responden preguntas de la audiencia al finalizar su charla ""Codificación automatizada para la producción de estadísticas oficiales"" #LatinR2019  pic.twitter.com/7fwU1Bo06F",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 1083160996745760768, 'id_str': '1083160996745760768', 'screen_name': 'IAgloni'}, {'id': 2600828990, 'id_str': '2600828990', 'screen_name': 'veritoctoc'}]","['iagloni', 'veritoctoc']",[],['https://pbs.twimg.com/media/EFaCiWVXYAYq-Nd.jpg'],1,3,13,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177271896217477122,NA,NA,NA,NA,NA,0,0,NA,0,0
1177271072569397200,1177271072569397200,1569518270000,2019-09-26,14:17:50,Argentina Standard Time,403121247,socialbit_cl,Socialbit,NA,"""Codificación automatizada de textos aplicada a la producción de estadísticas oficiales"". @veritoctoc @IAgloni @KlausLehmann16.  Socialbit en directo #LatinR2019 @LatinR_Conf pic.twitter.com/yXGD8kG2B9",[],"[{'id': 403121247, 'id_str': '403121247', 'screen_name': 'socialbit_cl'}, {'id': 2600828990, 'id_str': '2600828990', 'screen_name': 'veritoctoc'}, {'id': 1083160996745760768, 'id_str': '1083160996745760768', 'screen_name': 'IAgloni'}, {'id': 1080454016398692352, 'id_str': '1080454016398692352', 'screen_name': 'KlausLehmann16'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]","['veritoctoc', 'iagloni', 'klauslehmann16', 'latinr_conf']",[],"['https://pbs.twimg.com/media/EFaBy9ZXkAIXzzG.jpg', 'https://pbs.twimg.com/media/EFaBy98WsAAt-yQ.jpg', 'https://pbs.twimg.com/media/EFaBy9uXYAUQWKF.jpg']",0,1,11,NA,['#latinr2019'],https://twitter.com/socialbit_cl/status/1177271072569397250,NA,NA,NA,NA,NA,0,0,NA,0,0
1177269760301719600,1177269760301719600,1569517958000,2019-09-26,14:12:38,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"En estos momentos en el Auditorio2 @IAgloni, @KlausLehmann16 y @veritoctoc nos cuentan sobre ""Codificación automatizada de textos aplicada a la producción de estadísticas oficiales"" en #LatinR2019  pic.twitter.com/lcZ7tfO4ZY",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 1083160996745760768, 'id_str': '1083160996745760768', 'screen_name': 'IAgloni'}, {'id': 1080454016398692352, 'id_str': '1080454016398692352', 'screen_name': 'KlausLehmann16'}, {'id': 2600828990, 'id_str': '2600828990', 'screen_name': 'veritoctoc'}]","['iagloni', 'klauslehmann16', 'veritoctoc']",[],['https://pbs.twimg.com/media/EFaAmLHW4AATNLq.jpg'],0,0,4,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177269760301719553,NA,NA,NA,NA,NA,0,0,NA,0,0
1177269058795757600,1177269058795757600,1569517790000,2019-09-26,14:09:50,Argentina Standard Time,61374105,ismaelgomezs,Ismael Gómez Schmidt,NA,Hola! Yo también quiero alumbrar que hoy y mañana estaré en #LatinR2019 con todos los cabros y las #Rladies! Mi proyecto @DatoFutbol_cl está hecho completamente con R. Invito a los interesados a mirar el blog ( http://www.datofutbol.cl/about ) y/o a acercarse para que conversemos. pic.twitter.com/2zzT202lqr,[],"[{'id': 61374105, 'id_str': '61374105', 'screen_name': 'ismaelgomezs'}, {'id': 863953652029034496, 'id_str': '863953652029034496', 'screen_name': 'DatoFutbol_cl'}]",['datofutbol_cl'],['http://www.datofutbol.cl/about'],['https://pbs.twimg.com/media/EFZ_9VBXsAAph6Y.jpg'],2,9,44,NA,"['#latinr2019', '#rladies']",https://twitter.com/ismaelgomezs/status/1177269058795757569,NA,NA,NA,NA,NA,0,0,NA,0,0
1177268566053335e3,1177268566053335e3,1569517673000,2019-09-26,14:07:53,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"Arrancó el bloque de ""Datos oficiales y encuestas"" en #LatinR2019  pic.twitter.com/09bKOEOEQQ",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],[],['https://pbs.twimg.com/media/EFZ_fEJXkAA1cAf.jpg'],0,0,2,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177268566053335040,NA,NA,NA,NA,NA,0,0,NA,0,0
1177268431583944700,1177268431583944700,1569517641000,2019-09-26,14:07:21,Argentina Standard Time,56458354,d_olivaw,Elio Campitelli,NA,Charla con gif de gatitos ✔️ #latinR2019  pic.twitter.com/1oqF1BLLng,[],"[{'id': 56458354, 'id_str': '56458354', 'screen_name': 'd_olivaw'}]",[],[],['https://pbs.twimg.com/media/EFZ_ZH0WwAErrjC.jpg'],2,1,12,NA,['#latinr2019'],https://twitter.com/d_olivaw/status/1177268431583944707,NA,NA,NA,NA,NA,0,0,NA,0,0
1177264983438176300,1177264983438176300,1569516819000,2019-09-26,13:53:39,Argentina Standard Time,105980083,hmlizama,Harry Lizama,NA,Qué belleza de credencial 🤩. #latinr2019 @LatinR_Conf pic.twitter.com/o7brzg5mUR,[],"[{'id': 105980083, 'id_str': '105980083', 'screen_name': 'hmlizama'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",['latinr_conf'],[],['https://pbs.twimg.com/media/EFZ8QZ1WkAEcoso.jpg'],1,0,9,NA,['#latinr2019'],https://twitter.com/hmlizama/status/1177264983438176257,NA,NA,NA,NA,NA,0,0,NA,0,0
1177264065204433e3,1177264065204433e3,1569516600000,2019-09-26,13:50:00,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"En unos minutos en el Auditorio 3 dará comienzo el bloque de ""Manejo de datos"" en #LatinR2019  pic.twitter.com/d6Ck2V0I0q",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],[],['https://pbs.twimg.com/media/EFT6YtUXkAAL_xf.jpg'],0,0,1,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177264065204432897,NA,NA,NA,NA,NA,0,0,NA,0,0
1177264065023901700,1177264065023901700,1569516600000,2019-09-26,13:50:00,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"En unos minutos en el Auditorio 3 dará comienzo el bloque de ""Datos abiertos, datos de gobierno, elecciones"" en #LatinR2019  pic.twitter.com/C4NwxKKxyX",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],[],['https://pbs.twimg.com/media/EFT7oqPWwAAeOf0.jpg'],0,0,2,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177264065023901698,NA,NA,NA,NA,NA,0,0,NA,0,0
1177262806938374100,1177262806938374100,1569516300000,2019-09-26,13:45:00,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"En el Auditorio 2 en breve dará comienzo el bloque de ""Datos oficiales y encuestas"", y a continuación el bloque de ""Género"". Te esperamos. #LatinR2019  pic.twitter.com/qakEyW5Ipx",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],[],['https://pbs.twimg.com/media/EFT5rb0XoAEIGBQ.jpg'],0,0,3,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177262806938374144,NA,NA,NA,NA,NA,0,0,NA,0,0
1177261799147802600,1177261799147802600,1569516060000,2019-09-26,13:41:00,Argentina Standard Time,849793688901476400,rladiessr,R-Ladies Santa Rosa,NA,Nuestra coorganizadora presentando #Rladies en @LatinR_Conf #LatinR2019  https://twitter.com/d4tagirl/status/1177231609994649601 …,[],"[{'id': 849793688901476356, 'id_str': '849793688901476356', 'screen_name': 'RLadiesSR'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",['latinr_conf'],['https://twitter.com/d4tagirl/status/1177231609994649601'],[],0,1,3,NA,"['#rladies', '#latinr2019']",https://twitter.com/RLadiesSR/status/1177261799147802625,NA,NA,NA,NA,NA,1,1177231609994649600,https://twitter.com/d4tagirl/status/1177231609994649601,0,0
1177261532268376e3,1177261532268376e3,1569515996000,2019-09-26,13:39:56,Argentina Standard Time,849793688901476400,rladiessr,R-Ladies Santa Rosa,NA,Que lindo tantos capítulos de Latinoamérica presentes en #LatinR2019 #RLadies 💜 https://twitter.com/LatinR_Conf/status/1177236975100813312 …,[],"[{'id': 849793688901476356, 'id_str': '849793688901476356', 'screen_name': 'RLadiesSR'}]",[],['https://twitter.com/LatinR_Conf/status/1177236975100813312'],[],0,0,4,NA,"['#latinr2019', '#rladies']",https://twitter.com/RLadiesSR/status/1177261532268376066,NA,NA,NA,NA,NA,1,1177236975100813300,https://twitter.com/LatinR_Conf/status/1177236975100813312,0,0
1177256329964150800,1177256329964150800,1569514756000,2019-09-26,13:19:16,Argentina Standard Time,986316014559342600,felipe_ruizb,Felipe Ruiz,NA,"Mañana viernes estaré exponiendo en la @LatinR_Conf sobre nuestro trabajo conjunto con @gboccardobosoni en la enseñanza de #R en Ciencias Sociales, para el mundo hispanoparlante desde la @facsouchile/@uchile.  Pronto más detalles! #LatinR2019  https://twitter.com/LatinR_Conf/status/1169589813344948224 …",[],"[{'id': 986316014559342592, 'id_str': '986316014559342592', 'screen_name': 'felipe_ruizb'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 991468911328669696, 'id_str': '991468911328669696', 'screen_name': 'gboccardobosoni'}, {'id': 138156270, 'id_str': '138156270', 'screen_name': 'facsouchile'}, {'id': 7666852, 'id_str': '7666852', 'screen_name': 'uchile'}]","['latinr_conf', 'gboccardobosoni', 'facsouchile', 'uchile']",['https://twitter.com/LatinR_Conf/status/1169589813344948224'],[],0,1,1,NA,"['#r', '#latinr2019']",https://twitter.com/felipe_ruizb/status/1177256329964150785,NA,NA,NA,NA,NA,1,1169589813344948200,https://twitter.com/LatinR_Conf/status/1169589813344948224,0,0
1177255352104116200,1177255352104116200,1569514522000,2019-09-26,13:15:22,Argentina Standard Time,2220387607,facultadmat_uc,Facultad de Matemáticas UC,NA,"💪¡Grande Data UC! el director ejecutivo de nuestra unidad de estudios estadísticos, @DATAUC_CHILE, participando en las conferencias de #LatinR2019 #Datascience #software #R #estadística #EstadísticaUC https://twitter.com/alexisalvear/status/1177194801625731072 …",[],"[{'id': 2220387607, 'id_str': '2220387607', 'screen_name': 'FacultadMAT_UC'}, {'id': 860298213848473600, 'id_str': '860298213848473600', 'screen_name': 'DATAUC_CHILE'}]",['datauc_chile'],['https://twitter.com/alexisalvear/status/1177194801625731072'],[],0,0,2,NA,"['#latinr2019', '#datascience', '#software', '#r', '#estadística', '#estadísticauc']",https://twitter.com/FacultadMAT_UC/status/1177255352104116224,NA,NA,NA,NA,NA,1,1177194801625731e3,https://twitter.com/alexisalvear/status/1177194801625731072,0,0
1177254807133917200,1177254807133917200,1569514393000,2019-09-26,13:13:13,Argentina Standard Time,1025221968654729200,mrqtsp,Marcos Prunello,NA,En la mesa de Comunidades de @LatinR_Conf #LatinR2019  https://twitter.com/LatinR_Conf/status/1177235863182467077 …,[],"[{'id': 1025221968654729216, 'id_str': '1025221968654729216', 'screen_name': 'mrqtsp'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",['latinr_conf'],['https://twitter.com/LatinR_Conf/status/1177235863182467077'],[],0,0,4,NA,['#latinr2019'],https://twitter.com/mrqtsp/status/1177254807133917184,NA,NA,NA,NA,NA,1,1177235863182467e3,https://twitter.com/LatinR_Conf/status/1177235863182467077,0,0
1177251485014315e3,1177251485014315e3,1569513600000,2019-09-26,13:00:00,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"A Mesa temática sobre Comunidades foi muito interessante, com apresentações sobre @rOpenSci , @thecarpentries , @RLadiesGlobal , @satRdays_org,  R User Groups e @LatinR_Conf (que em 2020 será no Uruguai!) #LatinR2019",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 342250615, 'id_str': '342250615', 'screen_name': 'rOpenSci'}, {'id': 865339383200702465, 'id_str': '865339383200702465', 'screen_name': 'thecarpentries'}, {'id': 770490229769789440, 'id_str': '770490229769789440', 'screen_name': 'RLadiesGlobal'}, {'id': 737390070252998656, 'id_str': '737390070252998656', 'screen_name': 'satRdays_org'}]","['ropensci', 'thecarpentries', 'rladiesglobal', 'satrdays_org', 'latinr_conf']",[],[],0,3,9,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177251485014315008,NA,NA,NA,NA,NA,0,0,NA,0,0
1177251484305645600,1177251484305645600,1569513600000,2019-09-26,13:00:00,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"A apresentação de @raimun2 mostrou como utilizou os pacotes  ggmap, elevatR, rvest, dplyr, rStrava, devtools, rgeos, ggplot2 para criar um mapa com a distância de acesso às montanhas e colinas em Santiago - Chile:  https://raimun2.github.io/  #LatinR2019  pic.twitter.com/jgSoaTPpWR",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 83974993, 'id_str': '83974993', 'screen_name': 'raimun2'}]",['raimun2'],['https://raimun2.github.io/'],['https://pbs.twimg.com/media/EFZpWmxWwA4uef_.jpg'],0,1,8,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177251484305645568,NA,NA,NA,NA,NA,0,0,NA,0,0
1177250531787661300,1177250531787661300,1569513373000,2019-09-26,12:56:13,Argentina Standard Time,2865404679,ma_salmon,Maëlle Salmon 🐟,NA,"Mi charla en la mesa de comunidades de #LatinR2019 💁‍♀️  ""Revisar paquetes para una mejor ciencia"" @rOpenSci  http://tiny.cc/latinr19  📦  Gracias a @LatinR_Conf, en particular a @_lacion_! 🤗 pic.twitter.com/MbXeg3cOUe",[],"[{'id': 2865404679, 'id_str': '2865404679', 'screen_name': 'ma_salmon'}, {'id': 342250615, 'id_str': '342250615', 'screen_name': 'rOpenSci'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}]","['ropensci', 'latinr_conf', '_lacion_']",['http://tiny.cc/latinr19'],['https://pbs.twimg.com/media/EFZvG-OXkAEOsaj.jpg'],1,10,30,NA,['#latinr2019'],https://twitter.com/ma_salmon/status/1177250531787661319,NA,NA,NA,NA,NA,0,0,NA,0,0
1177250223778746400,1177250223778746400,1569513300000,2019-09-26,12:55:00,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,A palestra plenária da @minebocek foi sobre Práticas inclusivas e acolhedoras para ensino de R (R 4 All: Welcoming and inclusive practices for teaching R) e os slides estão disponíveis no link:  http://rstd.io/r4all-latinR  #LatinR2019  pic.twitter.com/KOVW5PcQBS,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 229564414, 'id_str': '229564414', 'screen_name': 'minebocek'}]",['minebocek'],['http://rstd.io/r4all-latinR'],['https://pbs.twimg.com/media/EFZrqA8XkAcvmII.jpg'],0,2,2,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177250223778746369,NA,NA,NA,NA,NA,0,0,NA,0,0
1177246784990654500,1177246784990654500,1569512480000,2019-09-26,12:41:20,Argentina Standard Time,982076064397574100,rladiesgye,R-Ladies Guayaquil,NA,#rladies #LatinR2019 Hermoso!!! 📌  https://twitter.com/latinr_conf/status/1177236975100813312 …,[],"[{'id': 982076064397574145, 'id_str': '982076064397574145', 'screen_name': 'RLadiesGye'}]",[],['https://twitter.com/latinr_conf/status/1177236975100813312'],[],0,1,3,NA,"['#rladies', '#latinr2019']",https://twitter.com/RLadiesGye/status/1177246784990654464,NA,NA,NA,NA,NA,1,1177236975100813300,https://twitter.com/LatinR_Conf/status/1177236975100813312,0,0
1177245129423425500,1177245129423425500,1569512085000,2019-09-26,12:34:45,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,@_lacion_  respondiendo preguntas del panel de comunidades en #LatinR2019 y dando tips para que la comunidad  #rstatses siga creciendo pic.twitter.com/mHuK1ZuvrA,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}]",['_lacion_'],[],['https://pbs.twimg.com/media/EFZqMFsXYAEQtKG.jpg'],0,2,2,NA,"['#latinr2019', '#rstatses']",https://twitter.com/LatinR_Conf/status/1177245129423425539,NA,NA,NA,NA,NA,0,0,NA,0,0
1177241350405795800,1177241350405795800,1569511184000,2019-09-26,12:19:44,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,#LatinR2019 presente en la mesa de comunidades  pic.twitter.com/4XTg6AtEyX,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],[],['https://pbs.twimg.com/media/EFZmvZgXsAA_JyU.jpg'],0,0,2,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177241350405795840,NA,NA,NA,NA,NA,0,0,NA,0,0
1177240160955764700,1177240160955764700,1569510901000,2019-09-26,12:15:01,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"📣📣 @nachalca nos cuenta una super primicia en #LatinR2019 , la edición 2020 se realizará en Montevideo, Uruguay  pic.twitter.com/NeSooSPQLv",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 803127138, 'id_str': '803127138', 'screen_name': 'nachalca'}]",['nachalca'],[],['https://pbs.twimg.com/media/EFZlqdBWwAAhmst.jpg'],0,2,4,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177240160955764737,NA,NA,NA,NA,NA,0,0,NA,0,0
1177239987126984700,1177239987126984700,1569510859000,2019-09-26,12:14:19,Argentina Standard Time,1042556891380035600,yksosap,Yuriko Sosa,NA,"Bueno, ya está, el próximo año nos vemos en Uruguay :).  #Uruguaynomá #RladiesLatam #Rladies #LatinR2019  https://twitter.com/yabellini/status/1177239606879760385 …",[],"[{'id': 1042556891380035584, 'id_str': '1042556891380035584', 'screen_name': 'YkSosaP'}]",[],['https://twitter.com/yabellini/status/1177239606879760385'],[],1,0,6,NA,"['#uruguaynomá', '#rladieslatam', '#rladies', '#latinr2019']",https://twitter.com/YkSosaP/status/1177239987126984705,NA,NA,NA,NA,NA,1,1177239606879760400,https://twitter.com/yabellini/status/1177239606879760385,0,0
1177239688530276400,1177239688530276400,1569510788000,2019-09-26,12:13:08,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"El año que viene #LatinR2019 se hará en Montevideo 🇺🇾, con nuevas chairs! Ahora se incorporan @yabellini y @cantoflor_87 🚀 pic.twitter.com/Ec0Hz8JEFE",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}, {'id': 2726856502, 'id_str': '2726856502', 'screen_name': 'cantoflor_87'}]","['yabellini', 'cantoflor_87']",[],"['https://pbs.twimg.com/media/EFZlQDBW4AIJZBL.jpg', 'https://pbs.twimg.com/media/EFZlQDHX4AUsq90.jpg']",0,14,42,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177239688530276352,NA,NA,NA,NA,NA,0,0,NA,0,0
1177239606879760400,1177239606879760400,1569510768000,2019-09-26,12:12:48,Argentina Standard Time,400694446,yabellini,Yanina Bellini Saibene,NA,Y aquí apareció @pacocuak y el lugar dónde se realizará la próxima @LatinR_Conf #LatinR2020 #LatinR2019 #rstats #rstatsES pic.twitter.com/T3PcpooID9,[],"[{'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}, {'id': 159846289, 'id_str': '159846289', 'screen_name': 'pacocuak'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]","['pacocuak', 'latinr_conf']",[],['https://pbs.twimg.com/media/EFZlLbbWsAEtFDx.jpg'],1,3,9,NA,"['#latinr2020', '#latinr2019', '#rstats', '#rstatses']",https://twitter.com/yabellini/status/1177239606879760385,NA,NA,NA,NA,NA,0,0,NA,0,0
1177238286655533e3,1177238286655533e3,1569510454000,2019-09-26,12:07:34,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,@rivaquiroga nos transmite su experiencia en la organización del @satRdaySantiago realizado en diciembre de 2018 en Santiago de Chile #LatinR2019  pic.twitter.com/SBfh1rHdYp,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 166030592, 'id_str': '166030592', 'screen_name': 'rivaquiroga'}, {'id': 1045682150287310848, 'id_str': '1045682150287310848', 'screen_name': 'satRdaySantiago'}]","['rivaquiroga', 'satrdaysantiago']",[],"['https://pbs.twimg.com/media/EFZj-KrXUAAhBIs.jpg', 'https://pbs.twimg.com/media/EFZj-KnWkAEvgBD.jpg']",0,1,3,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177238286655533059,NA,NA,NA,NA,NA,0,0,NA,0,0
1177238144309190700,1177238144309190700,1569510420000,2019-09-26,12:07:00,Argentina Standard Time,870664135943630800,rladiesmvd,R-Ladies Montevideo,NA,"@RLadiesMVD en #LatinR2019 👏🏾 @d4tagirl, @paubgood, @danidlsa, @calcita3 https://twitter.com/LatinR_Conf/status/1177236975100813312 …",[],"[{'id': 870664135943630853, 'id_str': '870664135943630853', 'screen_name': 'RLadiesMVD'}, {'id': 114258616, 'id_str': '114258616', 'screen_name': 'd4tagirl'}, {'id': 701602604225314816, 'id_str': '701602604225314816', 'screen_name': 'paubgood'}, {'id': 155965570, 'id_str': '155965570', 'screen_name': 'danidlsa'}, {'id': 2579088997, 'id_str': '2579088997', 'screen_name': 'calcita3'}]","['rladiesmvd', 'd4tagirl', 'paubgood', 'danidlsa', 'calcita3']",['https://twitter.com/LatinR_Conf/status/1177236975100813312'],[],0,0,4,NA,['#latinr2019'],https://twitter.com/RLadiesMVD/status/1177238144309190659,NA,NA,NA,NA,NA,1,1177236975100813300,https://twitter.com/LatinR_Conf/status/1177236975100813312,0,0
1177237641907122200,1177237641907122200,1569510300000,2019-09-26,12:05:00,Argentina Standard Time,400694446,yabellini,Yanina Bellini Saibene,NA,Los eventos @satRdays_org en #LatAm presentado por @rivaquiroga en #LatinR2019  pic.twitter.com/dMm91aGxXR,[],"[{'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}, {'id': 737390070252998656, 'id_str': '737390070252998656', 'screen_name': 'satRdays_org'}, {'id': 166030592, 'id_str': '166030592', 'screen_name': 'rivaquiroga'}]","['satrdays_org', 'rivaquiroga']",[],['https://pbs.twimg.com/media/EFZjY6ZXkAYZkqK.jpg'],0,0,0,NA,"['#latam', '#latinr2019']",https://twitter.com/yabellini/status/1177237641907122177,NA,NA,NA,NA,NA,0,0,NA,0,0
1177236975100813300,1177236975100813300,1569510141000,2019-09-26,12:02:21,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,💜#RLadies en #LatinR2019 💜  pic.twitter.com/Mf7s1DSYqP,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],[],['https://pbs.twimg.com/media/EFZixZCW4AAnm6r.jpg'],2,26,86,NA,"['#rladies', '#latinr2019']",https://twitter.com/LatinR_Conf/status/1177236975100813312,NA,NA,NA,NA,NA,0,0,NA,0,0
1177236848831291400,1177236848831291400,1569510111000,2019-09-26,12:01:51,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,@rivaquiroga nos cuenta sobre los #SatRday en el panel de comunidades en #LatinR2019  pic.twitter.com/h9HKnQUAFV,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 166030592, 'id_str': '166030592', 'screen_name': 'rivaquiroga'}]",['rivaquiroga'],[],"['https://pbs.twimg.com/media/EFZiqjMXkAEySaD.jpg', 'https://pbs.twimg.com/media/EFZiqjNX4AEmOSV.jpg']",0,0,2,NA,"['#satrday', '#latinr2019']",https://twitter.com/LatinR_Conf/status/1177236848831291393,NA,NA,NA,NA,NA,0,0,NA,0,0
